Percentile,Accounting and Actuarial Science,advertising and public relations,aerospace engineering,agriculture production and management,animal sciences,anthropology and archeology,architecture,"area, ethnic, and civilization studies",art and music education,art history and criticism,Associate Degree,Average of all Majors,Biochemistry and Molecular Biology,biology,"Botany, Ecology, and Zoology",business economics,business management and administration,Chemical and Biological Engineering,chemistry,Civil and Architectural Egineering,commercial art and graphic design,communication disorders sciences and services,communication technologies,communications,community and public health,composition and speech,computer engineering,computer science,construction services,criminal justice and fire protection,criminology,drama and theater arts,early childhood education,economics,electrical engineering,elementary education,Energy and Extraction Engineering,engineering technologies,english language and literature,environmental science,family and consumer sciences,"film, video and photographic arts",finance,fine arts,forestry,general agriculture,general education,general engineering,general medical and health services,General Physical Science,general social sciences,geography,Geology and Earth Science,health and medical administrative services,High School Degree or GED,history,hospitality management,human resources and personnel management,human services and community organization,Industrial and Environmental Engineering,intercultural and international studies,interdisciplinary and multi-disciplinary studies (general),interdisciplinary social sciences,international business,international relations,journalism,language and drama education,liberal arts,Linguistics and Foreign Languages,management information systems and statistics,marketing and marketing research,mass media,Math and Science Teacher Education,Mathematics and Statistics,"Mechanical, Biomedical, and Marine Engineering",medical assisting services,medical technologies technicians,"Microbiology, Physiology, Pharmacology, Genetics, and Neuroscience",music,natural resources management,nursing,nutrition sciences,"operations, logistics and e-commerce",philosophy and religious studies,physical and health education teaching,"physical fitness, parks, recreation, and leisure","Physics, Astronomy, and Astrophysics",plant science and agronomy,political science and government,psychology,Public Administration and Public Policy,secondary teacher education,social science or history teacher education,social work,sociology,"Some College, No Degree",Some High School,special needs education,studio arts,theology and religious vocations,transportation sciences and technologies,treatment therapy professions,visual and performing arts
47,1575022.096,1417811.641,2282101.949,1401408.117,1198920.691,1163511.016,1526596.518,1267396.377,1064184.421,1207469.972,978450.7705,1400103.754,1617319.191,1320536.303,1164129.34,1839234.809,1430578.145,2252897.996,1495638.643,1966595.191,1213160.814,1034182.41,1257467.214,1371708.246,1209142.26,1178994.411,2241295.904,1918029.604,1886133.725,1256792.344,1259808.981,1089911.262,875041.0068,1836135.232,2170695.293,984152.1807,2227481.125,1708691.063,1211311.271,1360989.152,1004787.855,1220296.586,1854782.266,1075741.324,1334130.748,1303875.949,1021911.09,1884862.955,1138432.754,1370115.758,1169543.145,1327020.795,1429740.766,1215023.797,738021.8018,1272632.67,1198347.35,1329225.885,912775.5732,1965049.316,1376734.316,1102370.031,1100565.987,1496051.906,1635682.693,1369514.977,1044182.942,1172589.07,1182594.582,1895274.916,1525663.104,1243958.383,1097155.2,1714186.756,2135447.049,1289034.734,1406126.801,1472320.617,1094129.16,1231634.957,1539789.021,1171080.488,1736098.512,1219921.305,1100611.395,1170330.291,1862104.699,1236837.361,1531023.775,1127132.418,1398081.184,1086055.027,1058294.604,940800.4229,1164272.364,866954.5518,571692.9111,1023063.146,1009199.065,972843.2715,1753566.654,1389481.496,1068660.402
48,1592667.281,1439622.709,2295321.678,1431815.088,1212105.91,1187460.838,1542349.594,1281119.773,1070734.327,1230144.688,989472.1836,1419758.779,1647161.945,1334850.055,1174776.799,1860412.584,1451756.223,2279852.426,1520470.168,1981977.98,1231461.898,1041575.698,1278951.904,1393997.732,1236297.404,1187530.013,2264816.809,1945143.381,1909343.764,1275090.555,1273360.906,1109664.672,882636.3564,1866634.729,2192712.633,991658.2383,2253783.84,1728433.691,1227240.375,1371254.189,1015154.635,1232332.436,1879728.389,1093999.904,1348631.418,1318677.539,1030476.078,1908048.209,1155169.002,1390011.842,1183111.092,1341055.539,1451957.855,1230836.221,746890.6348,1292547.441,1209757.293,1354430.596,922123.2236,1984260.482,1394577.6,1113724.232,1104779.447,1513110.889,1646885.15,1391823.92,1053932.401,1185824.004,1203684.209,1910755.066,1550749.74,1260196.552,1109138.442,1734325.82,2155784.039,1316133.197,1413146.059,1495590.561,1103553.1,1248105.711,1551806.484,1173975.664,1760431.504,1237577.953,1111651.434,1181990.387,1890071.094,1250343.438,1551590.928,1144274.076,1434808.076,1093136.455,1069814.796,949079.0361,1178867.496,878514.5928,578569.541,1031878.082,1034217.05,982404.1816,1778332.963,1404826.299,1082958.758
49,1619382.574,1462641.627,2319046.994,1452359.086,1224608.455,1203524.283,1566062.275,1294816.68,1085060.789,1259672.024,1000786.807,1440814.9,1672494.932,1357542.219,1188805.684,1904370.99,1474532.313,2304918.77,1536438.879,1996338.324,1250120.329,1056610.146,1296679.436,1412866.43,1255240.023,1225101.866,2283233.309,1968483.951,1928093.256,1294279.275,1296967.678,1124168.152,890996.2314,1892733.695,2215359.865,998723.918,2282779.547,1746229.682,1247204.482,1388074.721,1028491.063,1248283.521,1905135.84,1110727.981,1372198.844,1333527.523,1039163.155,1932632.732,1171790.836,1408227.084,1199775.033,1363709.113,1470030.563,1244026.715,756370.5586,1308205.633,1228687.965,1374138.68,932371.3369,2002953.215,1413025.271,1123008.568,1115468.597,1527801.35,1685967.363,1413280.375,1063204.997,1202211.863,1219889.92,1934073.814,1575785.309,1278416.773,1124269.066,1755577.361,2170820.615,1329450.997,1425951.129,1510932.377,1116753.527,1257600.75,1563260.703,1198263.086,1785033.391,1254984.859,1123326.332,1194999.291,1918087.801,1267415.869,1577001.707,1160050.275,1456705.18,1099079,1077623.367,958017.3135,1195602.508,891172.9473,585978.9434,1039084.236,1040787.853,993426.0645,1806163.965,1423552.314,1102962.4
50,1641735.539,1476098.586,2332747.318,1472572.758,1243033.58,1222758.771,1582099.289,1313111.949,1093314.794,1275496.394,1012637.863,1463619.471,1694167.916,1375180.432,1206019.457,1919247.047,1499103.643,2334196.016,1556584.883,2008847.193,1269471.916,1067833.435,1312436.404,1433073.172,1270112.469,1253952.795,2305961.434,1991492.209,1945337.961,1310486.377,1310291.971,1135722.468,901391.2764,1926799.748,2232045.668,1006018.149,2303842.496,1768463.313,1263396.494,1411790.594,1042025.84,1266239.168,1934532.717,1132625.356,1378806.646,1349801.32,1047812.139,1954781.773,1185363.119,1426485.988,1213213.473,1381519.76,1493009.203,1262717.139,766459.2959,1327370.336,1246192.529,1390400.717,945557.583,2025039.488,1437124.924,1132039.764,1128342.208,1557612.013,1706835.941,1426665.729,1071341.966,1215327.457,1234354.795,1952028.406,1595559.668,1304440.385,1135669.32,1780975.578,2192246.32,1349540.55,1436471.203,1533632.842,1128794.295,1278255.223,1576206.521,1211143.703,1812570.359,1271769.018,1133871.205,1210953.988,1944126.191,1283907.137,1596905.496,1173524.189,1477155.283,1106309.586,1088750.889,966203.1621,1213383.945,903767.8271,594406.1475,1046295.693,1052758.926,1004007.717,1827595.271,1436796.229,1112099.086
51,1661907.486,1498753.592,2358780.09,1489853.236,1256522.963,1241799.98,1602296.283,1322953.625,1102621.492,1299192.28,1026422.254,1486743.477,1722592.787,1393873.23,1225619.764,1944603.785,1519115.998,2354199.898,1578372.461,2023872.947,1289040.931,1072923.303,1334811.799,1453329.059,1275578.684,1268634.932,2332391.26,2013859.451,1968249.811,1326019.65,1327670.197,1149902.878,909231.792,1957403.416,2254454.391,1013242.975,2324076.848,1789172.932,1281580.604,1427908.953,1052881.637,1282796.816,1966864.006,1153191.264,1399627.053,1372813.455,1056361.189,1972607.9,1201175.619,1441145.725,1239203.707,1405169.441,1503809.617,1277805.293,776124.2744,1346486.031,1263839.275,1406384.799,960141.3252,2041272.096,1467999.563,1144225.842,1137043.714,1578252.302,1743966.256,1446250.637,1080219.046,1230882.16,1251386.229,1974982.242,1615992.488,1330503.205,1147971.314,1811466.148,2216006.746,1360641.751,1443387.455,1551953.125,1142269.609,1294393.203,1585429.787,1229764.002,1830829.795,1287487.441,1146857.949,1222509.891,1984653.43,1305403.604,1618928.828,1192303.605,1492225.094,1113044.859,1102358.075,978154.4717,1228379.182,916651.0732,602035.5869,1053512.738,1071691.656,1014720.776,1848984.68,1450530.02,1136462.83
52,1684566.455,1521009.514,2375961.648,1513606.621,1269291.598,1264396.504,1617281.943,1341568.643,1110291.092,1318315.577,1040161.313,1506300.613,1749102.385,1412062.635,1247017.75,1967023.771,1540242.816,2380654.215,1602185.584,2044330.689,1307835.508,1082605.352,1359706.465,1470773.875,1286873.33,1287248.385,2352599.145,2035001.564,1997734.555,1343267.762,1342708.609,1161601.577,916319.6143,1986568.523,2274357.008,1020504.84,2358145.801,1808614.32,1303605.742,1442485.809,1065877.57,1296670.078,1989264.99,1169198.675,1410418.525,1401967.186,1064474.487,1996348.023,1213721.658,1461761.313,1257164.969,1427530.199,1522924.359,1294693.729,785603.542,1369879.029,1284036.137,1423127.24,969425.4971,2058103.027,1485617.787,1155476.75,1151600.099,1596211.417,1783894.777,1468514.711,1088003.171,1249893.613,1269149.383,1995790.76,1640053.918,1345619.311,1154158.477,1839360.787,2237606.297,1368538.766,1452367.936,1564260.268,1156372.652,1319900.119,1598341.125,1246385.518,1852939.582,1304143.209,1154162.879,1234568.857,1997032.07,1316525.256,1648644.994,1210555.326,1511626.4,1121238.02,1111067.769,989419.1016,1242768.236,928129.584,609095.2158,1061870.146,1086487.034,1026669.267,1876613.859,1460151.549,1161459.766
53,1708622.475,1544083.242,2396920.012,1537389.727,1284018.652,1277831.121,1638089.65,1379226.07,1123570.498,1337804.297,1053662.535,1528996.16,1783634.803,1428507.545,1261309.318,1997083.592,1562669.764,2397655.016,1625374.74,2061686.781,1327205.961,1102522.121,1377037.176,1494425.48,1300225.402,1301223.418,2375822.641,2056101.521,2022106.906,1363120.828,1359898.107,1181221.743,924187.0547,2013561.004,2299379.617,1028111.998,2389405.328,1829243.217,1323188.502,1452129.605,1078168.164,1323227.646,2016381.285,1183088.56,1427943.496,1420193.225,1074225.961,2020013.641,1228528.514,1477164.141,1279415.066,1442906.6,1542268.449,1310638.369,794315.4336,1394588.852,1299107.842,1446359.242,980355.8682,2081084.805,1502771.266,1172843.418,1171635.833,1618521.575,1815901.51,1485366.348,1102170.418,1272687.334,1287535.271,2017461.992,1662477.975,1367048.012,1160028.45,1867563.15,2257144.121,1374767.264,1463295.506,1585521.346,1177360.541,1337806.287,1611603.453,1259925.084,1874180.797,1327950.855,1164275.719,1250581.91,2033864.234,1325668.809,1673729.787,1228983.197,1535166.979,1135749.092,1123270.615,999195.4443,1259722.717,940624.5127,615839.0059,1074208.338,1104633.659,1041721.42,1902507.625,1474560.447,1176345.364
54,1735291.492,1566714.014,2413982.977,1559789.502,1305715.178,1293073.873,1658276.922,1404414.037,1136504.928,1362796.328,1067653.617,1550373.104,1805134.832,1448619.332,1278717.775,2029567.592,1583823.379,2418704.402,1647500.744,2079367.275,1348314.578,1110539.328,1392004.469,1513207.498,1317072.688,1319228.248,2399270.492,2075241.688,2047620.93,1381365.908,1382210.611,1195079.66,937217.5127,2039104.75,2319741.633,1034888.126,2411263.852,1848338.037,1343705.971,1474034.951,1091630.236,1343070.687,2039210.611,1199299.805,1436071.924,1434443.701,1082772.465,2039503.629,1247512.914,1497505.852,1295695.271,1463936.432,1562657.848,1328904.422,805356.0742,1417999.146,1315976.775,1467173.705,993392.541,2103405.174,1520859.73,1182477.867,1188528.346,1638399.663,1840128.852,1505639.768,1110877.34,1290261.094,1306558.895,2036605.074,1687906.527,1384923.027,1172138.698,1890174.52,2279312.074,1394552.557,1472720.564,1602894.867,1197987.689,1355652.912,1625288.459,1273714.609,1894492.076,1349061.947,1177339.059,1265816.119,2065393.635,1339995.879,1700428.361,1244148.463,1556943.033,1145563.955,1129751.345,1008976.861,1274791.443,951217.5195,624435.4707,1082515.186,1116714.14,1058682.236,1926793.186,1488185.031,1188747.987
55,1758451.625,1585769.258,2444295.953,1581796.729,1325801.35,1317643.367,1677659.867,1427306.703,1147084.504,1381304.992,1081421.857,1575979.381,1824496.363,1468208.195,1297335.037,2047824.508,1603736.574,2434787.508,1676059.199,2099080.949,1366988.887,1121441,1421554.699,1538049.441,1326440.418,1337118.377,2418866.719,2096177.082,2067361.301,1399221.625,1412118.365,1213914.42,946343.5068,2068536.902,2340313.848,1043821.313,2438386.293,1865131.063,1365093.902,1488395.746,1104887.105,1358043.167,2066683.08,1220519.604,1453166.869,1452844.119,1091460.131,2058060.182,1256338.252,1517947.438,1318051.66,1476963.021,1580354.301,1342072.867,815501.6904,1442343.18,1343549.002,1485788.234,999188.6348,2127405.553,1539629.225,1190975.52,1206062.553,1664402.9,1867074.029,1525715.232,1117837.141,1309791.148,1321651.527,2059612.979,1714940.742,1398884.018,1187835.582,1911069.631,2300642.254,1407179.513,1487334.92,1617905.592,1213122.666,1370325.41,1639456.354,1294023.088,1919207.396,1372499.732,1190695.133,1283412.846,2090114.959,1358083.289,1728950.615,1261929.219,1575850.545,1150832.832,1147592.148,1020082.515,1290124.561,961809.4883,632164.4883,1089755.227,1127808.784,1065890.894,1960324.121,1501942.021,1210185.472
56,1783134.182,1612218.516,2465597.832,1594585.646,1345844.344,1329941.941,1697185.385,1443828.85,1155161.344,1406536.443,1095585.516,1596611.785,1831875.818,1487016.797,1311927.078,2064574.854,1626531.373,2457139.371,1707278.738,2119637.102,1380107.746,1128548.125,1438337.336,1557626.6,1351288.678,1363412.506,2449138.455,2117142.102,2092213.066,1417583.256,1427031.738,1227899.785,951801.0225,2102538.451,2364411.133,1051565.124,2463734.523,1881379.516,1382204.406,1508785.229,1117147.879,1369277.813,2095125.895,1235345.561,1470396.059,1475199.082,1100788.771,2078759.689,1273808.9,1537515.74,1338511.109,1494505.025,1601898.463,1363177.727,827740.5674,1463483.576,1364117.533,1501931.58,1008496.84,2146968.451,1568207.615,1208313.986,1225474.412,1702788.648,1887240.977,1547675.76,1125808.932,1325379.807,1341248.293,2079217.77,1742928.715,1411966.252,1197196.428,1935107.09,2322519.672,1411875.507,1497470.385,1635931.234,1230550.029,1384930.258,1649924.281,1318379.041,1933937.088,1396373.537,1198628.922,1297302.248,2126265.928,1376123.951,1758538.977,1278425.316,1589863.943,1161587.596,1152418.93,1028472.005,1309965.539,972654,640311.1924,1101285.012,1148213.769,1078382.527,1986585.096,1518809.469,1246144.581
57,1806544.973,1636916.631,2484783.539,1612183.395,1361449.973,1348061.02,1715977.252,1472360.203,1166395.896,1420419.348,1111700.148,1619818.396,1847503.041,1508121.07,1327484.307,2102926.268,1651209.736,2483576.883,1729706.926,2140137.945,1401399.15,1144611.303,1457999.297,1581760.043,1365878.936,1376650.092,2467864.604,2138051.375,2115517.305,1435031.85,1445368.861,1248556.965,961719.3477,2128668.852,2384794.824,1060061.057,2494351.734,1902304.773,1405408.553,1519202.846,1131090.311,1394293.785,2124085.609,1251217.654,1488536.627,1495202.885,1111419.365,2096907.434,1284905.639,1559188.436,1355046.998,1516647.867,1618787.496,1382977.199,838232.2559,1488800.77,1383419.641,1513725.102,1016853.909,2175592.141,1600825.348,1224721.893,1255554.293,1725733.826,1906551.686,1569471.094,1130412.373,1343284.023,1361295.152,2100017.16,1769517.621,1429143.826,1210580.861,1961844.33,2340076.758,1428371.318,1512171.268,1658858.654,1243319.209,1394612.93,1665628.543,1324420.465,1953059.678,1415537.627,1206547.031,1320219.084,2151655.01,1394863.539,1782919.49,1298704.477,1616847.029,1174159.314,1164440.091,1037527.245,1323531.125,985157.5957,648745.3252,1112048.406,1161297.229,1090629.015,2012295.637,1531507.111,1262080.562
58,1829428.826,1666402.061,2494899.266,1635149.021,1378362.859,1363434.857,1737608.176,1497356.764,1178154.168,1442508.908,1124724.297,1644038.002,1867608.861,1529720.342,1348050.871,2125637.455,1675936.416,2509911.996,1756458.746,2160037.523,1420046.691,1166523.328,1478196.207,1603113.172,1375935.729,1397465.412,2493969.033,2160314.133,2129733.398,1454062.689,1472269.402,1264858.262,969659.6699,2162676.52,2409172.324,1067388.879,2524207.137,1924421.303,1426089.688,1539814.463,1145406.676,1417215.863,2151361.568,1272760.635,1511430.17,1520561.895,1121414.031,2116431.551,1302977.418,1590190.666,1368999.486,1536014.91,1641471.594,1396134.631,847301.4307,1511653.938,1404507.578,1537441.725,1027971.187,2193705.441,1616226.725,1243030.519,1281179.143,1751854.547,1934823.055,1591326.93,1140979.252,1364988.166,1384559.012,2124625.691,1799350.672,1450983.17,1220884.133,1988343.83,2365762.93,1458102.061,1527596.664,1700546.689,1265374.996,1407170.43,1676161.107,1351818.326,1978729.799,1444361.998,1217463.201,1335453.582,2172571.229,1413952.406,1806238.219,1316835.557,1638272.439,1185826.705,1170087.339,1047753.461,1346366.223,998585.0098,656233.6641,1125521.221,1178457.93,1102808.309,2043085.102,1545940.662,1275472.62
59,1857395.895,1687375.053,2514704.746,1661000.104,1401281.125,1377753.877,1759799.418,1522852.84,1189832.807,1465726.4,1140779.811,1670202.564,1890073.975,1547923.236,1371143.457,2155544.256,1700607.639,2533852.996,1779711.463,2180122.801,1441697.988,1174571.561,1511869.117,1628896.996,1392012.605,1412833.814,2509461.553,2183140.383,2142000.941,1475524.629,1483712.629,1290530.359,974996.9668,2196508.945,2432629.18,1075813.986,2566326.258,1942188.1,1446167.504,1558283.725,1163229.426,1443924.729,2180818.455,1288429.348,1527385.1,1540956.568,1131340.412,2135433.941,1316735.059,1616299.041,1402195.424,1556500.344,1667294.852,1413121.273,858469.2354,1540246.762,1419421.076,1550060.443,1038814.992,2224928.32,1640961.117,1255110.964,1297585.314,1784356.684,1972738.051,1608747.619,1149153.697,1379107.592,1402223,2146762.98,1824564.934,1469794.896,1233853.668,2021376.492,2388558.816,1471368.502,1537674.195,1712685.131,1290172.146,1421507.396,1689603.998,1361505.514,2001920.982,1466497.408,1227641.947,1351724.236,2194586.908,1434534.723,1833813.615,1335941.471,1656989.127,1203432.307,1187921.139,1057655.004,1363672.023,1013044.123,666883.9824,1134257.783,1199115.649,1115864.768,2070057.85,1567444.605,1294784.821
60,1884119.43,1707865.604,2528506.16,1687448.729,1415274.047,1394788.82,1780681.877,1536430.68,1195855.279,1475353.189,1155765.053,1696465.205,1917458.174,1565641.73,1390201.008,2206616.783,1726286.418,2555031.012,1802923.166,2202563.141,1460653.941,1191909.904,1532188.033,1656010.205,1402044.354,1444980.174,2529269.785,2205234.797,2158660.73,1493569.834,1507880.957,1310725.086,983189.1826,2239436.018,2449002.27,1083963.363,2598448.238,1967503.816,1465708.861,1574588.48,1178861.076,1459097.167,2214798.578,1309077.984,1533815.299,1550602.498,1141993.902,2158164.52,1339272.918,1649039.215,1413354.643,1573554.629,1689736.066,1438276.287,870365.0078,1561190.502,1439527.746,1571410.135,1055240.688,2241796.557,1662149.805,1267066.911,1323038.227,1803203.258,2005157.465,1631351.865,1157231.396,1397883.537,1425923.465,2161526.414,1851942.623,1487292.729,1243001.021,2047496.891,2411261.809,1505520.184,1549272.145,1734746.521,1306190.305,1447150.324,1700680.143,1372597.156,2012765.955,1486969.361,1240996.59,1372834.959,2233882.039,1448739.859,1863273.316,1354651.447,1688121.531,1212438.26,1199492.363,1069868.904,1381492.6,1029237.092,674404.8604,1140637.514,1224011.987,1129235.77,2095237.271,1578759.531,1309884.062
61,1912948.629,1738307.643,2551684.293,1705589.354,1441914.57,1415789.314,1798773.152,1557367.568,1212852.854,1506181.977,1169367.113,1721089.479,1967707.025,1586311.248,1406924.582,2237987.867,1753176.145,2573082.695,1827012.885,2222281.043,1483924.727,1225457.838,1546952.35,1678367.889,1418809.039,1465668.172,2546615.789,2228015.561,2191201.107,1515455.828,1529312.371,1330759.311,991617.7676,2280083.805,2470400.828,1090950.23,2621120.109,1984811.195,1489512.184,1602055.129,1192554.477,1486477.071,2251757.121,1332895.344,1541686.848,1569168.473,1152842.234,2176085.922,1351532.816,1674799.781,1436599.074,1590448.5,1704234.805,1454413.383,884001.7988,1591271.154,1458377.525,1592493.152,1065230.951,2265880.102,1676143.746,1272909.802,1345370.154,1840935.813,2038149.598,1656299.309,1165560.834,1418129.113,1444929.994,2181702.059,1877754.381,1510933.111,1252388.85,2078758.91,2430187.738,1517775.445,1565952.412,1771648.957,1323440.191,1467097.352,1719206.475,1397950.047,2028888.32,1513257.365,1256161.256,1387492.27,2258930.426,1469807.85,1894589.463,1377028.832,1711341.273,1221118.604,1206108.316,1078815.805,1407456.277,1042460.035,682393.082,1152804.318,1241385.218,1139129.831,2132139.322,1594771.299,1328240.493
62,1939161.803,1764664.328,2577908.816,1725705.664,1468842.441,1426034.926,1817245.154,1585829.377,1224603.625,1544302.807,1182500.246,1749399.52,1982425.33,1611390.84,1422120.729,2296607.809,1775847.176,2596832.109,1846100.275,2242873.668,1508181.609,1236796.5,1576337.025,1705721.361,1453128.162,1473366.68,2566474.725,2252020.736,2217765.174,1537109.658,1546953.377,1345377.684,1001631.573,2325881.674,2495603.059,1098092.383,2663856.441,2003477.232,1510492.338,1633006.064,1205238.543,1503774.854,2290082.754,1352252.266,1561163.779,1587661.848,1163205.549,2195227.922,1368443.707,1700234.92,1458266.408,1615069.834,1732864.053,1466285.951,897205.5693,1608013.975,1483940.701,1611743.289,1074365.527,2296415.578,1701140.404,1297923.84,1363185.57,1882786.287,2077557.566,1686446.885,1179297.422,1436869.924,1468878.848,2209195.523,1910924.092,1531555.355,1261932.816,2114710.203,2453907.598,1534736.295,1582377.996,1794619.781,1343714.063,1475899.281,1730066.732,1406976.203,2051073.941,1534582.555,1267624.881,1404508.68,2282919.105,1497096.184,1923106.848,1395291.957,1730194.006,1238619.045,1217456.125,1089152.396,1424945.867,1057973.596,690932.4766,1160528.236,1251030.747,1150390.088,2158887.688,1605077.402,1334808.237
63,1965907.584,1794325.145,2603884.324,1758104.656,1488788.156,1453180.305,1832112.648,1604164.529,1239451.885,1571846.844,1201594.619,1777833.02,2006020.646,1628650.654,1451897.039,2329475.096,1801820.057,2628375.918,1864023.039,2262509.656,1535196.123,1247817.893,1608744.273,1733267.816,1476827.701,1487620.658,2594222.061,2275000.658,2237275.174,1557169.555,1562637.09,1361174.514,1012410.354,2373451.635,2520629.078,1106978.063,2700254.805,2025719.748,1533883.213,1656310.633,1224916.764,1530511.078,2330137.992,1370976.369,1567819.428,1612899.633,1173312.42,2214625.283,1384211.814,1721923.623,1481415.508,1643053.936,1745171.223,1481543.586,908319.001,1639068.371,1508601.27,1629416.02,1088209.811,2325433.961,1729636.99,1308671.365,1373847.322,1919080.105,2094909.137,1712778.24,1189557.668,1458972.828,1491298.186,2233262.645,1940396.502,1563336.736,1269426.49,2140379.645,2474632.465,1552616.086,1597531.205,1816000.787,1365299.152,1494822.428,1744601.059,1431865.693,2066161.115,1561693.484,1281042.041,1424187.029,2305961.652,1512296.377,1954055.494,1413017.08,1754401.02,1246888.779,1235175.434,1099969.854,1442084.305,1075200.057,701136.832,1166227.773,1268017.608,1163536.566,2188739.383,1620522.17,1351843.833
64,1987588.172,1825882.416,2614356.422,1772416.914,1503649.49,1478377.656,1852392.131,1645555.664,1257168.48,1597773.789,1216653.615,1803995.793,2048345.65,1651152,1475955.033,2377294.053,1831367.373,2656002.93,1888779.227,2283531.418,1552712.338,1265529.182,1629831.389,1761579.84,1498051.494,1502224.131,2616591.666,2304448.863,2269561.926,1578200.59,1579894.559,1386158.057,1020836.703,2411777.217,2544153.016,1114059.846,2751372.625,2045235.5,1562402.846,1671600.961,1240882.469,1560716.705,2370365.559,1388050.879,1589121.5,1634581.295,1187788.133,2240459.238,1397617.697,1756023.809,1497312.652,1666729.158,1770357.35,1499189.133,922183.6895,1658895.135,1530508.24,1656086.084,1101811.758,2353378.531,1747880.217,1336409.271,1393711.355,1942085.625,2133246.998,1743028.484,1203793.555,1475317.768,1518695.223,2256552.309,1964437.307,1588632.178,1279749.148,2167327.859,2501361.332,1577224.355,1614369.047,1833442.975,1391554.977,1514764.074,1760323.137,1446758.568,2086364.338,1587817.188,1293645.482,1439359.85,2330297.594,1536382.297,1989201.682,1433214.979,1800626.617,1259317.188,1244149.881,1111573.857,1463727.59,1090642.436,711554.3662,1171444.322,1291013.655,1175664.588,2218980.063,1638870.646,1370868.921
65,2016652.469,1851811.445,2650083.289,1795451.205,1519937.006,1499056.777,1877977.291,1677724.271,1264304.545,1623541.795,1235222,1832055.428,2070753.086,1678258.477,1491108.086,2407602.131,1859951.078,2686454.551,1906628.904,2306044.238,1574356.771,1285724.561,1663299.17,1791133.383,1523912.619,1518612.393,2646863.385,2333087.027,2296960.176,1601120.217,1611313.791,1401551.426,1028983.104,2459273.27,2568433.504,1122434.023,2810181.016,2064315.668,1585588.043,1690909.992,1254012.166,1593269.354,2425171.191,1410279.596,1607024.098,1662806.572,1200238.697,2274909.926,1411535.012,1785304.09,1517865.949,1690038.789,1791250.98,1521874.752,934046.3193,1686237.83,1547426.623,1678353.945,1118903.756,2377185.582,1773624.396,1348444.078,1415033.742,1981913.826,2166244.885,1770820.379,1212613.814,1496457.252,1543538.986,2284595.211,1993724.303,1608797.723,1287986.01,2192490.773,2521864.57,1584123.191,1626871.977,1856868.023,1414131.396,1527951.934,1772300.666,1456097.939,2101889.334,1615935.961,1304610.863,1460807.428,2351722.961,1548608.734,2023851.334,1453719.119,1825249.861,1271240.27,1254734.861,1121630.576,1490179.869,1105262.93,721479.4502,1179725.334,1316548.419,1187579.145,2250669.547,1662627.98,1391728.614
66,2039813.738,1875223.871,2664082.633,1824967.043,1550660.043,1515175.936,1897277.398,1704407.094,1275612.67,1656343.441,1251528.508,1862799.428,2087319.926,1702042.15,1509936.949,2454807.607,1890500.264,2717652.563,1923509.623,2329779.766,1596384.117,1294747.426,1690827.133,1818008.439,1533653.324,1542981.701,2676444.291,2366009.461,2321289.949,1625107.645,1628579.172,1429190.219,1040815.282,2498991.445,2594917.23,1130918.123,2852529.387,2088378.217,1608593.395,1718283.27,1273555.977,1618273.627,2457063.387,1433883.555,1626176.303,1683413.414,1210383.02,2292172.977,1437286.883,1811275.258,1537941.342,1708072.625,1816107.32,1543928.756,946007.8623,1716295.721,1578927.871,1699111.316,1136404.049,2398463.727,1801300.525,1364855.953,1424046.381,2011953.018,2196836.65,1798065.963,1219005.959,1516599.355,1563894.742,2309592.238,2021568.268,1635402.271,1304608.283,2223415.66,2544219.707,1610706.967,1636377.807,1890130.301,1438271.842,1553853.771,1788534.123,1468038.889,2133127.055,1642370.59,1321847.381,1475985.324,2382556.008,1566147.346,2055841.268,1475497.182,1859202.77,1281166.936,1268116.57,1132573.309,1512574.711,1120936.047,730349.376,1195334.756,1333752.601,1201949.463,2285722.641,1673437.52,1419560.329
67,2067402.574,1905823.314,2671609.688,1846117.846,1565914.48,1539561.449,1927338.854,1734754.432,1290341.27,1672813.426,1267791.73,1893117.764,2114890.914,1726090.668,1525188.809,2492070.092,1918171.1,2748508.359,1945361.303,2352925.453,1615600.723,1311270.248,1721536.855,1848598.232,1587990.338,1565975.73,2713483.768,2398671.863,2364373.992,1642837.027,1646167.908,1453395.592,1049352.094,2546253.387,2619580.039,1141040.406,2910036.395,2105067.664,1638013.043,1739944.746,1290660.371,1644778.018,2506812.707,1459199.674,1643826.205,1711672.418,1223480.531,2318775.504,1463916.117,1833712.984,1568547.965,1726600.859,1835229.457,1562042.648,957659.668,1750921.746,1600090.928,1718048.283,1147442.055,2425237.922,1819485.553,1377498.309,1445816.689,2026335.529,2239916.4,1824238.223,1233280.252,1537350.26,1579048.324,2333954.938,2052616.732,1655851.986,1313463.484,2256684.637,2572536.68,1622551.885,1652652.445,1912951.52,1459150.893,1571473.982,1804761.488,1481754.227,2168489.773,1668382.738,1333815.039,1497228.262,2415209.98,1596468.639,2093563.543,1500325.734,1867637.043,1294228.053,1278721.654,1140816.23,1538737.539,1134249.447,741230.3047,1203226.654,1381751.746,1217594.699,2320331.863,1693651.703,1445605.858
