Percentile,Accounting and Actuarial Science,advertising and public relations,aerospace engineering,agriculture production and management,animal sciences,anthropology and archeology,architecture,"area, ethnic, and civilization studies",art and music education,art history and criticism,Associate Degree,Average of all Majors,Biochemistry and Molecular Biology,biology,"Botany, Ecology, and Zoology",business economics,business management and administration,Chemical and Biological Engineering,chemistry,Civil and Architectural Egineering,commercial art and graphic design,communication disorders sciences and services,communication technologies,communications,community and public health,composition and speech,computer engineering,computer science,construction services,criminal justice and fire protection,criminology,drama and theater arts,early childhood education,economics,electrical engineering,elementary education,Energy and Extraction Engineering,engineering technologies,english language and literature,environmental science,family and consumer sciences,"film, video and photographic arts",finance,fine arts,forestry,general agriculture,general education,general engineering,general medical and health services,General Physical Science,general social sciences,geography,Geology and Earth Science,health and medical administrative services,High School Degree or GED,history,hospitality management,human resources and personnel management,human services and community organization,Industrial and Environmental Engineering,intercultural and international studies,interdisciplinary and multi-disciplinary studies (general),interdisciplinary social sciences,international business,international relations,journalism,language and drama education,liberal arts,Linguistics and Foreign Languages,management information systems and statistics,marketing and marketing research,mass media,Math and Science Teacher Education,Mathematics and Statistics,"Mechanical, Biomedical, and Marine Engineering",medical assisting services,medical technologies technicians,"Microbiology, Physiology, Pharmacology, Genetics, and Neuroscience",music,natural resources management,nursing,nutrition sciences,"operations, logistics and e-commerce",philosophy and religious studies,physical and health education teaching,"physical fitness, parks, recreation, and leisure","Physics, Astronomy, and Astrophysics",plant science and agronomy,political science and government,psychology,Public Administration and Public Policy,secondary teacher education,social science or history teacher education,social work,sociology,"Some College, No Degree",Some High School,special needs education,studio arts,theology and religious vocations,transportation sciences and technologies,treatment therapy professions,visual and performing arts
47,1417011.396,1220768.53,2203042.811,1310105.313,1065952.578,960051.6289,1381135.008,1019667.681,909167.2891,954507.6621,842410.2773,1220681.618,1421842.211,1163226.479,1004973.411,1641653.404,1302090.959,2112563.982,1349307.318,1879548.91,1006061.693,828321.0654,1116693.43,1182916.11,1062233.226,960368.2266,2137719.473,1784372.719,1825903.641,1150944.723,1151617.489,876632.4072,738278.9512,1637982.516,2085441.561,873498.2217,2099858.734,1612536.791,1006039.275,1205814.877,832306.582,1009489.937,1709166.482,871147.54,1252203.131,1171293.614,917712.791,1786950.594,967249.1602,1225864.627,991545.5371,1188141.863,1295425.141,1100136.65,596937.001,1112302.078,1064438.217,1203801.507,820619.0181,1828088.684,1118261.792,958313.4219,946951.3228,1284123.03,1348897.384,1183703.66,910223.8408,977965.4209,959054.3682,1772347.994,1348516.756,1063209.538,992457.0967,1507897.764,2066466.801,1017607.342,1283981.191,1246758.91,861555.2822,1131290.575,1395614.977,949209.127,1619718.98,1017935.083,975252.3926,1021739.802,1676278.707,1114654.295,1356556.58,957776.9785,1223725.486,994095.3545,980093.5742,832056.4424,1007769.215,727206.9814,433115.1143,910242.4248,750318.5444,832937.2998,1685907.529,1149475.443,805271.0156
48,1442673.34,1239311.25,2234717.426,1328234.518,1085614.1,989170.5898,1399117.531,1046355.024,920013.7627,972972.6006,858885.1279,1240115.799,1447833.477,1181398.291,1022009.148,1663551.049,1323309.596,2138330.693,1368180.953,1901233.291,1027036.589,838180.9229,1139662.289,1204695.771,1075141.549,989725.1709,2158813.859,1807489.146,1851659.613,1167561.563,1164252.765,894385.5625,748200.1982,1674340.063,2103005.48,884178.8867,2125122.121,1635477.793,1023380.894,1220330.697,844547.3154,1023367.99,1738857.885,885874.8545,1266516.593,1190762.264,927616.9131,1811873.508,980798.2373,1249421.504,1006780.265,1203093.938,1313777.654,1112243.629,608139.3633,1131187.73,1076284.555,1221978.198,832192.5356,1857315.506,1147068.895,974350.2373,965170.2627,1304500.747,1371107.22,1202655.148,922962.3613,994432.5928,983277.374,1802109.436,1371242.992,1086681.483,1001900.734,1529996.652,2085313.074,1041687.351,1297658.178,1272404.338,876128.7725,1145873.493,1411833.027,964585.5107,1648615.316,1031832.247,989136.8662,1038696.454,1708207.84,1146236.944,1376483.059,974719.4727,1247075.203,1002521.468,987085.9375,840922.9424,1026272.556,739434.4502,441118.2837,919704.6299,767216.498,847937.165,1720662.051,1168846.225,821788.9023
49,1468785.578,1263766.259,2262573.855,1355609.668,1105923.729,1006490.662,1415009.793,1066630.061,934037.1074,991631.8809,872972.8066,1260224.578,1462154.432,1198580.33,1035959.152,1693333.834,1344312.254,2164485.998,1388416.078,1918749.584,1045742.761,850873.7666,1160578.837,1225578.946,1092358.564,1008254.409,2184374.381,1834638.803,1870108.068,1182556.761,1189241.969,910046.2891,759827.3955,1703911.869,2120006.383,893206.124,2156409.734,1653269.443,1041164.152,1231275.521,854201.0469,1045371.763,1767819.348,906075.9941,1279465.514,1205827.184,938182.415,1835297.27,993390.7021,1264308.775,1020736.404,1217356.693,1335144.539,1127585.773,618692.3477,1147770.264,1089661.811,1238270.472,838871.2993,1882808.699,1153351.266,995924.522,980896.1113,1330654.921,1403552.387,1222370.07,931439.5684,1016913.151,998903.4082,1824275.24,1395487.664,1102559.327,1010256.097,1563871.217,2102293.029,1053376.682,1312353.777,1291105.852,895194.6953,1164916.788,1428867.781,979992.1846,1671512.67,1053573.512,1003457.185,1055277.978,1735082.402,1156663.997,1404635.561,990767.7637,1267023.077,1014308.878,1002459.678,853113.2266,1041846.593,750998.6387,449808.3208,928917.6865,792182.4316,864964.8682,1745368.457,1187159.17,839272.9424
50,1493401.861,1285254.82,2282858.816,1376635.996,1124437.328,1018610.176,1448110.619,1085324.144,949233.1426,1011899.526,886118.1289,1283181.92,1481314.889,1218217.377,1052294.926,1723774.324,1363824.811,2193000.439,1409266.869,1938592.811,1063755.034,863441.1221,1179155.433,1243192.841,1112825.494,1019790.001,2208340.287,1862261.982,1889217.467,1199752.803,1204067.006,924018.7783,771795.1602,1738463.047,2141724.135,902783.8594,2198834.074,1674973.9,1057658.398,1248871.297,865289.2373,1066808.522,1795060.727,921264.8564,1303797.014,1223109.244,947720.54,1855076.156,1007570.872,1282249.09,1041086.843,1231408.296,1359071.219,1147655.092,630243.4482,1165947.701,1108858.914,1258918.168,845869.3521,1901472.891,1177488.393,1001019.844,996639.6582,1356791.815,1427899.248,1242683.041,943933.2031,1039343.445,1011420.152,1847674.654,1422609.023,1124283.871,1023496.61,1596641.164,2124772.434,1064629.067,1323197.193,1313015.305,908404.8516,1185184.11,1444276.119,999735.8965,1693190.949,1071915.763,1016725.722,1070836.063,1767539.031,1178465.687,1427321.334,1006797.067,1277218.798,1022998.766,1015632.165,865671.3506,1058185.854,761725.3936,458900.9946,941479.499,809441.9224,881469.3193,1775127.768,1208090.236,857160.0205
51,1515509.963,1308063.049,2301022.484,1399740.389,1141236.66,1037841.824,1461326.742,1107476.623,957975.5723,1031301.28,901313.71,1304881.406,1514696.23,1240886.344,1069147.936,1759341.352,1385263.246,2219685.244,1431606.041,1957534.141,1082748.479,881707.5918,1190521.161,1261627.184,1126328.657,1030794.696,2234779.404,1887291.266,1906621.525,1215363.354,1218732.67,940670.8926,782090.0547,1769999.682,2164038.453,911533.8223,2214061.379,1692795.785,1070803.68,1268620.191,878816.8652,1089968.833,1821420.088,937353.9561,1317555,1244333.197,960714.2344,1878765.912,1022146.232,1302320.318,1054116.949,1252668.748,1380104.484,1161096.883,641319.2432,1184071.441,1129071.729,1276954.271,857454.9902,1927760.031,1195879.456,1013307.331,1010937.006,1373054.448,1470770.303,1265184.249,953798.252,1054774.605,1028453.269,1870709.404,1444777.602,1145171.375,1031466.201,1619508.039,2140194.473,1081131.535,1341780.9,1335194.004,925375.5225,1199853.369,1459727.768,1011155.567,1730893.873,1095122.746,1030305.666,1084897.642,1799723.322,1197560.54,1451029.158,1021563.119,1292458.142,1031657.147,1025909.857,873761.7939,1071925.025,772045.5332,466913.0977,949728.0762,826174.7373,894755.2354,1809651.793,1228197.324,864836.0703
52,1541803.811,1325497.728,2311164.621,1423949.232,1160170.693,1051164.906,1479858.49,1139357.257,969113.1855,1058955.182,916885.3369,1330268.484,1536818.549,1256502.674,1090073.461,1789744.67,1409031.83,2248121.344,1450586.871,1977380.141,1101696.854,898124.0273,1207025.61,1286560.846,1141381.772,1057874.612,2262176.355,1914579.918,1932778.592,1235452.198,1235465.232,961676.8115,794216.4199,1809100.15,2185536.49,921423.0469,2249296.785,1715750.189,1089458.147,1284142.803,891205.79,1111691.134,1849373.684,953632.6426,1330604.439,1265030.332,973515.8564,1902959.51,1032521.64,1326525.697,1069200.806,1268468.51,1394249.52,1177682.318,652513.2031,1204801.564,1147539.572,1291122.484,865339.1143,1955045.803,1246341.271,1032430.79,1020070.925,1399669.62,1489678.854,1281236.313,967704.5742,1069552.987,1047492.691,1892070.207,1467125.121,1168493.259,1044653.952,1647042.563,2163945.002,1097643.546,1352565.654,1361779.934,942152.082,1212933.903,1477489.262,1024364.146,1751113.18,1111818.925,1038999.111,1097883.893,1819511.127,1214666.146,1475470.559,1035470.704,1326983.308,1041343.478,1032505.897,882797.3818,1089111.618,786106.0615,474002.7949,962131.1787,844386.7861,904323.0664,1839205.508,1252167.205,885157.8496
53,1568288.453,1345165.389,2341357.748,1446732.365,1180791.791,1065352.655,1498655.961,1171371.229,985562.9063,1072367.017,932940.7979,1355289.729,1571120.924,1276141.533,1106394.191,1816747.395,1429965.291,2270870.27,1482155.674,1993872.406,1119307.543,918318.9473,1224815.497,1308424.115,1151815.675,1100283.838,2285613.355,1942742.574,1947614.848,1256795.445,1241733.426,978794.2383,806508.1768,1837383.508,2211929.994,931928.7705,2275369.281,1738756.961,1106223.451,1303449.615,903534.833,1136150.997,1879483.875,968646.3623,1358947.574,1288850.652,985604.9209,1927471.785,1050903.281,1347268.135,1082353.297,1292113.322,1412802.188,1191371.672,662864.3721,1223986.947,1165742.443,1312490.967,872047.1328,1977917.732,1265226.856,1051140.146,1038087.941,1429926.099,1521391.027,1303845.541,981275.3584,1087056.041,1064982.057,1919399.41,1493713.711,1189103.43,1055584.465,1672889.055,2184848.213,1121337.012,1367043.678,1375328.008,957034.4521,1221267.647,1489089.9,1039031.279,1775702.85,1141151.936,1051458.949,1111029.33,1854887.893,1229068.571,1504473.568,1052472.271,1353882.233,1049657.321,1043472.298,891755.6455,1106019.201,800396.6396,481644.6973,970066.4854,860411.3525,922662.0215,1863133.848,1271361.801,900278.1328
54,1592086.814,1372764.285,2366137.908,1471737.912,1190331.404,1076930.716,1518265.59,1182186.814,999560.6748,1091630.438,947599.4365,1379152.719,1596943.219,1292515.053,1125789.586,1854950.018,1452219.83,2300126.025,1506865.094,2010292.332,1136927.661,930539.3926,1247037.216,1333283.221,1173227.812,1123045.883,2312627.473,1968369.014,1973407.85,1273450.734,1262366.861,996074.0098,818390.6582,1873309.99,2233392.902,941488.6484,2293740.988,1761816.674,1126978.192,1324162.924,917692.668,1157487.632,1908935.701,984558.541,1372264.578,1309757.447,997876.6523,1954268.828,1066282.732,1365926.115,1099263.543,1313824.105,1437559.232,1201575.736,674994.6875,1246019.254,1180602.848,1331546.018,877475.5205,1998881.994,1294416.364,1060244.87,1050696.934,1456496.61,1543199.934,1327397.549,990390.5283,1104921.894,1085136.349,1946683.293,1522822.67,1207883.375,1070210.9,1702126.895,2205586.902,1143254.249,1380111.154,1395933.637,975725.6475,1236545.807,1503746.033,1048370.079,1795801.227,1159752.773,1062520.396,1128293.037,1889245.711,1246992.641,1527556.416,1069173.132,1389847.116,1056581.589,1049411.778,900693.915,1125533.441,814398.8105,490043.7686,984514.4111,873766.0938,940422.1445,1902094.814,1290512.152,923447.3848
55,1616182.314,1395268.701,2388570.258,1495858.105,1206099.264,1096972.964,1537982.877,1215230.424,1008417.93,1115370.65,961338.6055,1403143.861,1631267.727,1310570.229,1144964.295,1890563.32,1480023.756,2323476.494,1530135.262,2025760.814,1155863.054,936158.9551,1260081.739,1355451.053,1184211.56,1146850.51,2334353.809,1995076.633,2002413.164,1290918.034,1292596.041,1012992.474,832629.792,1903139.287,2254989.262,950221.8154,2331593.98,1783780.898,1148550.387,1341249.578,932132.7451,1177424.696,1943373.795,1002053.575,1384791.055,1337003.729,1007043.688,1974945.592,1082531.615,1383599.002,1119352.396,1336015.059,1456738.945,1222126.914,687145.6016,1267156.053,1191891.646,1352514.01,891831.1934,2022220.291,1326082.955,1067503.837,1067884.462,1473790.835,1597704.111,1354709.289,1001667.656,1122234.596,1103629.479,1965305.113,1549078.461,1229255.277,1078124.21,1730682.668,2229881.723,1160255.241,1392719.16,1420002.934,996335.499,1256605.4,1519276.156,1069687.456,1814973.137,1177124.756,1078435.54,1140245.628,1917592.207,1263015.451,1548095.564,1085364.86,1408467.248,1065737.612,1054526.269,913791.5352,1141881.404,829071.0273,498660.6172,996822.7031,888946.3369,955062.1885,1928834.262,1306486.594,942753.75
56,1640882.189,1418583.557,2409440.293,1520149.48,1223809.879,1118439.705,1559524.26,1231974.836,1024256.196,1135714.25,974784.5938,1426076.537,1648184.99,1332630.729,1161459.338,1908239.379,1505542.701,2352271.021,1552786.016,2044754.773,1180895.067,947979.5322,1280024.327,1377345.623,1199509.535,1165751.57,2352355.773,2017567.262,2024000.869,1309323.067,1308433.143,1028829.754,842749.0127,1932250.447,2279717.512,960527.083,2369807.254,1810837.475,1169628.974,1361972.65,948743.7051,1190692.394,1975811.215,1018339.424,1400927.576,1355495.598,1018250.992,2003376,1099807.965,1405573.512,1144785.785,1358940.176,1475413.092,1239575.984,699614.8936,1288364.193,1212817.082,1376634.242,902055.748,2041875.584,1338684.975,1094408.724,1083793.824,1512901.231,1636601.301,1377435.846,1016238.802,1143091.518,1128264.055,1989028.979,1576640.268,1247428.033,1089835.977,1755750.236,2251654.703,1180976.133,1403709.318,1439304.955,1011637.962,1278202.666,1531608.531,1085449.792,1835588.359,1200598.859,1089407.021,1158776.396,1947990.154,1277490.159,1577929.43,1104286.135,1430304.199,1075839.347,1074169.931,922911.7773,1158821.628,841788.1006,506659.8486,1004315.231,909535.8564,964973.4922,1961937.408,1326115.377,960065.9014
57,1667025.225,1447491.943,2423988.113,1544294.295,1241370.859,1133078.063,1578564.533,1251103.949,1033528.328,1156142.907,987279.3115,1452110.625,1669297.844,1355362.24,1180844.279,1937112.85,1528826.441,2372247.887,1574034.082,2065737.545,1199939.653,956142.7383,1303636.171,1402750.461,1219333.1,1187321.391,2375868.281,2040305.129,2059793.855,1327854.049,1323320.576,1045966.576,853948.1221,1968327.738,2301953.381,970286.918,2399358.344,1828678.68,1188473.817,1375624.902,963308.2793,1212209.78,2003967.166,1039590.065,1418108.109,1380200.801,1027358.598,2027463.096,1121318.201,1424188.643,1159128.506,1375304.842,1497383.027,1260357.609,710490.9102,1311842.369,1230265.195,1397687.785,913852.7129,2059443.949,1371599.873,1100252.771,1097505.332,1534852.392,1669005.568,1400921.959,1027808.247,1161438.805,1146992.92,2008726.963,1599825.666,1267781.206,1104346.285,1788837.082,2276035.18,1195217.979,1418152.041,1470471.482,1028478.33,1299164.022,1547012.813,1103413.845,1856398.076,1218322.23,1107509.804,1175050.688,1981774.213,1302873.082,1607190.943,1123720.723,1457851.6,1086774.773,1082919.348,934789.3281,1176603.324,857134.7637,516249.5459,1013760.042,935280.5322,977495.3711,1969168.023,1337530.074,977311.6611
58,1691898.064,1472077.977,2436190.539,1572430.477,1257857.094,1151086.609,1601724.789,1270047.385,1045410.997,1183650.996,999740.1367,1475359.459,1690573.09,1376801.883,1194738.018,1970321.52,1552354.047,2400394.172,1599806.262,2082886.125,1225109.014,970540.3164,1318761.354,1422259.531,1236515.012,1201640.156,2406283.367,2063422.482,2082384.891,1350379.961,1345304.057,1066947.46,863138.0215,2002084.953,2325568.199,979166.2451,2424074.172,1845801.025,1213298.33,1399677.855,982819.6377,1225020.575,2035214.705,1060128.818,1443492.285,1404542.672,1037838.519,2043539.496,1140509.771,1443741.932,1182438.811,1395983.555,1515787.908,1278956.848,722463.0918,1340235.822,1253154.238,1414843.563,923636.0869,2078993.695,1397682.703,1112473.446,1109046.967,1575413.86,1702240.244,1421215.24,1045720.866,1180942.564,1163108.378,2038003.117,1624502.334,1289489.842,1116314.499,1816107.211,2297302.404,1211362.502,1427774.715,1491393.281,1040634.78,1317480.551,1559723.971,1123900.795,1873197.088,1243506.154,1122319.184,1192961.109,2002779.852,1323777.288,1635362.666,1143358.725,1482653.654,1094824.356,1092281.591,946621.5479,1197765.281,871881.0615,525447.3467,1026866.68,946250.9834,990078.3486,2009478.348,1356446.93,991349.082
59,1717297.289,1501983.557,2464592.465,1584913.436,1278346.643,1167845.676,1618693.914,1287196.063,1058334.087,1200852.08,1014909.789,1501177.957,1717688.541,1398515.869,1211871.602,1982791.998,1577558.646,2435303.949,1621316.35,2101913.605,1248036.611,988371.7148,1344436.193,1446177.156,1249247.027,1222956.398,2429240.301,2085070.285,2102051.402,1369811.711,1361005.504,1085778.563,873427.332,2027577.295,2351987.965,987445.0977,2451378.941,1864549.877,1235122.398,1419374.561,997326.9404,1243450.347,2060983.904,1077228.917,1461871.877,1425661.787,1049902.313,2064972.547,1157279.094,1465818.756,1201715.06,1416477.576,1532944.234,1291813.342,733453.0664,1365443.883,1276749.031,1436298.107,935756.2842,2108344.209,1436716.174,1125402.114,1128267.771,1598216.521,1742088.417,1450809.264,1055060.768,1201592.371,1181997.447,2059146.566,1650148.316,1317775.768,1127872.806,1846951.965,2322388.145,1222929.435,1437157.357,1517863,1059952.86,1335811.895,1578793.414,1148074.986,1900322.572,1266520.793,1135676.361,1213710.117,2036641.645,1345257.151,1662706.648,1159139.707,1508736.336,1110661.884,1106307.58,957360.8438,1212809.051,885919.3809,535577.9697,1038810.005,969889.9434,1005647.063,2042575.252,1371212.043,1008722.096
60,1746786.186,1520708.902,2495366.637,1603452.223,1293741.654,1195644.58,1645487.607,1310511.895,1070741.784,1236068.915,1031532.033,1526667.484,1753805.748,1422650.791,1231240.588,2025522.891,1601473.85,2454773.887,1649828.291,2122265.826,1269536.806,1004049.385,1362923.133,1467684.371,1267280.541,1244635.797,2452007.363,2107944.605,2128512.039,1389528.309,1385433.166,1107586.448,886688.2314,2057938.057,2372555.824,996717.293,2488157.996,1888159.871,1255124.164,1437088.9,1014311.857,1270130.294,2091264.471,1095246.655,1470983.283,1440654.684,1060694.628,2086465.66,1173459.002,1485331.953,1228018.525,1441391.826,1553409.793,1313544.148,744890.8926,1390932.141,1291656.381,1464073.158,947549.2383,2136430.225,1465599.385,1137016.128,1149828.441,1622605.317,1777498.563,1469223.914,1063888.181,1221338.662,1200332.539,2080095.83,1679446.893,1340866.688,1139000.217,1874773.215,2344098.48,1233530.935,1448065.158,1539422.568,1078239.24,1347671.434,1590194.877,1169503.502,1926447.41,1284692.746,1147513.176,1231564.699,2065951.117,1362226.25,1696097.428,1182367.299,1535771.84,1119066.917,1120727.787,968602.4072,1233233.03,901151.46,544513.4922,1045806.036,987165.6748,1020533.357,2065782.373,1388326.436,1015751.767
61,1773945.24,1549056.902,2515733.227,1641635.973,1307552.459,1226411.789,1667806.162,1330717.508,1084528.296,1264022.78,1047347.467,1553898.457,1784247.381,1443012.76,1253623.762,2052717.205,1627293.908,2482013.164,1677501.502,2145294.25,1290472.332,1020772.189,1383894.617,1494834.518,1278708.451,1265208.979,2477573.369,2131683.066,2141110.23,1409099.641,1408848.594,1122870.835,898113.0146,2095476.346,2400170.301,1007112.781,2517179.777,1915243.789,1275638.945,1470096.279,1031869.325,1291928.485,2118118.176,1118658.084,1486641.18,1472162.672,1072700.9,2110306.436,1189216.219,1513255.225,1247708.018,1461871.168,1571406.516,1332306.082,756374.7891,1419836.084,1315560.889,1483166.936,965200.5176,2160064.854,1492470.551,1147082.938,1182099.788,1651374.935,1809018.639,1490800.549,1077118.354,1241746.752,1227744.631,2099901.367,1710397.627,1364352.703,1152181.959,1904039.242,2369023.832,1250748.706,1459778.516,1558709.914,1093926.72,1363145.393,1606141.932,1182055.949,1945279.604,1312474.264,1159577.32,1245923.469,2112186.504,1377524.605,1723184.705,1201781.947,1559245.439,1128722.608,1131556.395,977601.0918,1253670.428,915712.9092,553803.1328,1055815.454,1002573.296,1032657.063,2105782.625,1410475.166,1025220.124
62,1802697.887,1571360.547,2535637.973,1659671.547,1337085.557,1251846.879,1692101.324,1356369.221,1099908.09,1294851.188,1064595.34,1577495.471,1819081.818,1461836.613,1269797.838,2083922.904,1653581.389,2504011.371,1709061.064,2170856.594,1313086.279,1040189.324,1417069.641,1520156.701,1293815.344,1284402.848,2501363.318,2157771.125,2159617.578,1430994.625,1434112.801,1139441.305,909252.3496,2133681.166,2421584.922,1016586.921,2554708.27,1937495.863,1302057.404,1486865.029,1048135.064,1310513.003,2152161.531,1143409.448,1506550.467,1500902.355,1082333.628,2130655.113,1201148.279,1542099.801,1275420.496,1479640.344,1595926.01,1356177.01,768471.2686,1445093.857,1338594.854,1503283.467,977623.8984,2178008.275,1508843.713,1164163.763,1198446.298,1682296.086,1851709.936,1515043.586,1085798.902,1266554.381,1247892.836,2124042.654,1740401.092,1383108.943,1165040.888,1929576.096,2396302.852,1269431.485,1475414.768,1585212.164,1114153.231,1378551.076,1621051.314,1197030.316,1969827.43,1338890.66,1168859.107,1262624.885,2130958.984,1390895.213,1759276.178,1221898.689,1572130.461,1143755.956,1149115.471,991692.7227,1269348.238,928511.96,564447.1855,1063970.939,1021303.337,1044169.501,2134601.465,1431563.641,1060789.437
63,1829499.092,1599134.133,2561566.777,1686470.41,1356030.168,1282688.861,1716973.625,1386627.201,1114811.838,1318393.119,1080527.504,1605950.363,1847250.588,1488103.715,1282947.705,2147178.654,1679957.977,2532283.801,1741251.381,2196106.055,1335672.756,1053264.881,1440439.02,1544521.381,1308448.285,1326633.518,2523896.025,2181978.34,2193558.035,1455253.32,1448317.117,1159874.531,919203.3105,2169822.943,2444192.172,1027019.484,2598830.184,1957535.064,1328949.252,1505275.902,1063843.616,1332788.259,2184031.9,1166535.886,1520486.539,1519663.537,1095696.826,2150885.332,1219495.662,1566115.467,1306406.771,1497197.152,1623548.746,1375760.416,780585.0088,1471051.061,1363143.861,1520625.279,991630.1787,2208887.299,1540966.83,1182940.109,1214400.43,1713974.508,1876780.74,1542211.771,1097454.816,1290545.389,1270632.941,2148085.191,1772903.424,1400212.977,1185058.565,1959189.129,2417425.496,1287277.753,1492680.203,1606974.254,1140266.293,1400734.283,1637122.27,1222051.586,1991741.109,1359941.838,1180677.676,1282708.145,2158154.639,1406889.436,1788807.297,1242342.219,1605808.656,1152580.007,1160772.62,1002945.388,1288748.168,941581.9766,573696.8105,1075082.723,1039821.39,1066008.349,2167344.951,1453649.711,1073466.271
64,1861483.191,1629517.5,2586478.941,1706597.785,1375693.195,1301362.041,1736567.559,1420658.668,1129476.201,1342550.656,1098389.424,1632489.232,1869493.479,1510789.059,1305211.725,2179541.037,1709553.395,2559598.539,1773574.789,2219410.016,1358669.129,1065624.469,1469193.414,1576802.727,1321152.508,1342676.49,2547290.27,2211620.293,2211628.713,1475798.338,1467598.47,1184171.441,930011.9941,2212264.313,2467056.344,1035864.877,2635773.813,1978465.404,1353613.053,1526074.551,1079379.025,1357870.502,2222376.957,1190535.34,1534721.869,1541367.057,1106771.048,2168690.543,1237511.158,1596588.449,1329566.959,1525234.754,1649451.057,1398511.986,794382.541,1494617.244,1383987.297,1537367.869,999587.873,2234928.943,1565350.275,1199695.363,1235819.812,1741128.32,1908485.713,1571488.553,1107562.88,1313551.031,1296449.227,2173133.723,1804948.822,1419192.912,1198812.318,1999227.881,2441152.18,1305951.417,1509362.164,1628671.311,1157909.725,1423745.172,1649856.053,1233711.775,2007765.77,1392054.838,1194848.715,1302787.555,2192999.783,1426354.236,1817269.613,1264320.006,1634131.07,1166768.701,1172046.927,1015675.82,1311508.93,956143.9277,583929.1494,1090751.805,1064308.202,1077218.293,2214569.084,1473655.389,1091132.924
65,1891376.475,1660064.855,2599970.555,1728931.93,1408241.953,1324196.209,1757235.617,1447667.955,1141471.537,1366064.299,1115467.92,1663828.666,1904147.004,1533015.689,1325841.004,2222098.838,1741445.678,2587263.563,1802497.176,2243153.602,1383340.675,1080474.523,1494462.025,1604269.84,1343373.146,1370151.203,2570162.107,2236488.184,2241499.105,1496087.189,1494561.649,1200155.928,944064.6416,2256594.063,2495683.832,1045794.096,2668667.152,2000552.582,1379508.52,1545446.232,1094159.799,1384066.686,2264552.875,1208407.315,1541274.248,1569607.885,1118664.215,2189961.344,1259057.918,1623400.119,1351015.93,1549467.443,1667984.354,1417885.801,808061.3643,1524077.443,1405512.535,1560477.914,1016606.038,2264672.949,1608513.352,1215712.552,1260157.17,1768646.805,1930966.266,1598656.414,1114683.032,1333018.287,1319424.604,2196510.328,1838802.086,1443673.33,1211616.923,2023604.842,2464229.504,1330791.27,1520091.727,1655142.705,1179636.697,1442606.51,1668653.43,1253217.455,2032018.209,1414435.691,1208755.938,1328551.736,2225361.373,1443982.789,1849003.348,1286237.828,1653853.395,1178052,1178894.977,1029727.894,1331945.621,971805.0625,593975.8115,1102299.152,1082561.026,1096295.859,2255985.418,1490319.383,1118409.648
